4,OUTBOUND2,2779,28135.0
4,OUTBOUND2,2780,28689.0
4,OUTBOUND2,2781,29121.0
4,OUTBOUND2,2782,29578.0
4,OUTBOUND2,2783,30352.0
4,OUTBOUND2,2784,30787.0
4,OUTBOUND2,2785,31618.0
4,OUTBOUND2,2786,32117.0
4,OUTBOUND2,2787,32492.0
4,OUTBOUND2,2788,33604.0
4,OUTBOUND2,2789,33988.0
4,OUTBOUND2,21364,35472.0
4,OUTBOUND2,2798,36097.0
4,OUTBOUND2,2799,36527.0
4,OUTBOUND2,2800,37179.0
4,OUTBOUND2,2802,38177.0
4,OUTBOUND2,20352,39238.0
4,OUTBOUND2,639,40706.0
4,OUTBOUND2,19825,41556.0
4,INBOUND3,19825,0.0
4,INBOUND3,572,806.0
4,INBOUND3,2693,2535.0
4,INBOUND3,2695,3507.0
4,INBOUND3,2696,4392.0
4,INBOUND3,2697,5092.0
4,INBOUND3,2698,5405.0
4,INBOUND3,21363,5617.0
4,INBOUND3,2707,8031.0
4,INBOUND3,2708,9053.0
4,INBOUND3,2709,9461.0
4,INBOUND3,2710,10188.0
4,INBOUND3,2711,10777.0
4,INBOUND3,2712,11224.0
4,INBOUND3,2713,11959.0
4,INBOUND3,2714,12463.0
4,INBOUND3,2715,12947.0
4,INBOUND3,2716,13495.0
4,INBOUND3,16347,14531.0
4,INBOUND3,2718,15390.0
4,INBOUND3,2719,15957.0
4,INBOUND3,2720,16760.0
4,INBOUND3,2722,17955.0
4,INBOUND3,2723,18465.0
4,INBOUND3,2724,18716.0
4,INBOUND3,2725,19106.0
4,INBOUND3,2726,19373.0
4,INBOUND3,2727,19987.0
4,INBOUND3,2728,20222.0
4,INBOUND3,2729,20569.0
